,Unnamed: 0,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EB
1793,1793,1794,15777922,Afamefuna,1,1,1,1,1,2,2,1,1,1,0,1.105116958
1794,1794,1795,15606841,Ibbott,2,0,1,1,1,0,2,1,0,2,0,0.0
1795,1795,1796,15757648,Marshall,1,2,0,1,5,1,1,0,1,2,0,0.52418518
1796,1796,1797,15677173,Law,0,0,1,1,9,2,1,1,0,1,0,2.076104366
1797,1797,1798,15764170,Pinto,1,2,1,2,4,1,1,1,0,0,1,2.568659302
1798,1798,1799,15610446,Chinedum,1,0,0,2,4,1,3,0,0,0,1,15.06326961
1799,1799,1800,15612776,McKay,2,1,0,1,10,0,2,1,1,1,0,0.0
1800,1800,1801,15794122,Otutodilinna,1,0,0,2,3,0,2,1,1,1,0,0.0
1801,1801,1802,15774931,She,0,0,1,1,7,2,1,1,1,1,0,1.140566592
1802,1802,1803,15779247,Pai,1,1,0,1,8,2,1,1,0,2,0,0.524329314
1803,1803,1804,15707078,Kruglov,0,0,0,1,1,2,1,0,0,1,0,1.462322836
1804,1804,1805,15605263,Chin,0,0,1,1,5,2,1,0,1,0,0,12.90404889
1805,1805,1806,15607381,King,2,2,0,1,7,2,2,1,0,1,0,2.767026843
1806,1806,1807,15683471,Hansen,1,0,1,1,7,0,2,0,0,1,0,0.0
1807,1807,1808,15605037,Ting,2,0,0,2,2,0,1,0,1,2,1,0.0
1808,1808,1809,15576085,Stone,2,0,1,2,5,0,2,0,0,1,0,0.0
1809,1809,1810,15770435,McLean,1,0,0,2,6,2,2,1,1,1,0,2.170796725
1810,1810,1811,15592994,Zikoranachidimma,1,0,0,2,0,0,2,1,1,2,0,0.0
1811,1811,1812,15624068,Fu,2,0,0,1,0,0,2,0,1,1,0,0.0
1812,1812,1813,15595221,Trevisano,2,2,0,1,7,2,1,1,0,1,0,1.189967922
1813,1813,1814,15637131,Fallaci,2,0,1,1,9,0,2,1,0,0,0,0.0
1814,1814,1815,15613471,Wiley,0,2,1,1,2,1,2,1,1,0,0,4.816322015
1815,1815,1816,15583499,Chiagoziem,0,0,1,1,9,2,1,1,1,0,0,2.239972511
1816,1816,1817,15752816,Murray,0,0,1,1,3,2,1,0,0,1,0,1.516039589
1817,1817,1818,15804075,Chuang,1,2,0,1,3,1,1,1,0,1,0,1.447018306
1818,1818,1819,15800517,Huang,1,1,1,1,5,2,2,1,1,1,0,2.194983283
1819,1819,1820,15712319,Chukwukere,1,1,1,2,8,2,2,0,1,1,0,1.078713324
1820,1820,1821,15797389,Hsia,1,1,1,1,9,2,1,1,1,0,0,17.14229316
1821,1821,1822,15621432,Lee,1,1,1,1,1,0,2,0,0,2,0,0.0
1822,1822,1823,15779390,Theus,2,1,0,1,4,1,1,1,1,2,0,0.563017105
1823,1823,1824,15711219,Jennings,2,2,0,2,8,1,1,1,1,2,1,0.520213517
1824,1824,1825,15770498,Parker,2,0,0,1,4,2,1,1,1,1,0,1.338351654
1825,1825,1826,15678727,Tan,2,2,1,2,4,2,1,1,0,0,1,4.233556823
1826,1826,1827,15573893,Barry,0,2,1,1,9,2,2,1,1,0,0,3.908411606
1827,1827,1828,15740104,Tuan,0,1,0,1,7,2,2,0,1,1,1,1.244085579
1828,1828,1829,15792649,Patterson,0,1,0,1,9,0,2,0,0,1,0,0.0
1829,1829,1830,15605275,Ofodile,2,2,1,2,8,2,1,0,0,2,1,0.674011784
1830,1830,1831,15572467,Chandler,0,0,1,1,5,0,2,1,1,1,0,0.0
1831,1831,1832,15738219,Nash,1,0,0,1,7,0,2,1,1,1,0,0.0
1832,1832,1833,15600710,Atkinson,1,0,1,1,0,0,1,1,0,0,0,0.0
1833,1833,1834,15804394,Brenan,1,2,1,1,8,2,1,1,0,0,1,2.769809112
1834,1834,1835,15694188,Obidimkpa,1,1,0,2,5,1,2,0,1,0,0,1.24561439
1835,1835,1836,15583718,Terry,1,2,1,1,6,2,1,1,1,0,0,17.74849629
1836,1836,1837,15802478,Spring,2,1,1,1,6,0,2,1,1,2,0,0.0
1837,1837,1838,15619343,Mahmood,0,0,1,2,7,2,2,1,0,1,1,1.147122589
1838,1838,1839,15758813,Campbell,0,2,1,1,0,2,2,0,0,1,1,0.887793906
1839,1839,1840,15761374,Bellucci,1,0,1,2,9,2,1,1,1,2,0,0.630612302
1840,1840,1841,15569209,Amaechi,0,1,0,1,5,1,1,1,1,2,0,0.47899484
1841,1841,1842,15788539,Foxall,0,0,0,1,3,2,1,1,0,0,0,11.64919194
1842,1842,1843,15747222,Bentley,2,1,0,1,8,0,2,1,1,1,0,0.0
1843,1843,1844,15769346,Baird,1,0,0,1,1,2,2,1,0,0,0,3.020883645
1844,1844,1845,15699634,Howard,1,0,0,2,2,0,2,1,1,1,0,0.0
1845,1845,1846,15589076,Henry,2,0,1,1,9,0,1,0,1,2,1,0.0
1846,1846,1847,15812338,Sopuluchukwu,0,1,0,1,7,0,1,1,0,1,0,0.0
1847,1847,1848,15758845,Rocher,1,1,0,1,0,1,1,0,1,1,1,1.041870273
1848,1848,1849,15685844,White,0,2,0,1,8,2,1,0,1,2,0,0.734869277
1849,1849,1850,15583090,Komar,0,1,0,1,8,0,2,1,0,0,0,0.0
1850,1850,1851,15587581,Russo,2,2,0,1,5,2,2,1,1,2,0,0.807866756
1851,1851,1852,15633640,Loewenthal,2,0,0,2,4,2,1,1,1,1,0,1.809689137
1852,1852,1853,15573741,Aliyeva,1,1,1,1,10,1,1,1,1,1,0,0.902906512
1853,1853,1854,15633574,Montes,2,0,0,2,4,2,1,1,0,1,0,1.306428752
1854,1854,1855,15711455,Kuo,2,2,0,1,4,2,1,0,0,1,1,1.153243084
1855,1855,1856,15570601,Cheng,2,0,0,2,9,2,1,1,1,0,1,3.607892442
1856,1856,1857,15690925,McIntosh,0,1,0,1,2,0,1,1,0,1,1,0.284768793
1857,1857,1858,15709338,T'ao,0,0,0,1,1,2,1,1,1,2,0,0.722325192
1858,1858,1859,15780746,Tyndall,1,0,1,2,4,0,2,1,1,2,0,0.0
1859,1859,1860,15681956,Bailey,1,0,1,1,9,0,2,1,1,1,0,0.0
1860,1860,1861,15778190,Onyekaozulu,1,1,0,1,8,2,1,1,1,2,0,0.548979909
1861,1861,1862,15786852,Nwachukwu,0,2,0,1,2,2,2,1,1,2,0,0.884120719
1862,1862,1863,15726494,Romani,0,0,1,2,9,2,1,1,0,1,1,2.676360939
1863,1863,1864,15641183,Chin,2,1,1,1,8,1,1,1,0,1,0,0.990521764
1864,1864,1865,15805312,Bellucci,1,0,1,2,7,2,1,0,1,1,0,1.095602653
1865,1865,1866,15636572,Christmas,2,0,0,1,7,0,2,1,1,1,0,0.0
1866,1866,1867,15632575,Moore,0,0,0,2,9,0,1,1,1,1,0,0.0
1867,1867,1868,15740164,Genovesi,1,0,0,1,3,1,1,1,1,1,0,1.251746328
1868,1868,1869,15574947,Cartwright,1,0,1,1,8,2,2,0,1,0,0,4.552772186
1869,1869,1870,15597909,Johnstone,1,2,1,1,7,2,1,1,0,2,0,0.808746692
1870,1870,1871,15782574,Warner,1,1,1,1,6,0,2,0,0,1,0,0.0
1871,1871,1872,15734999,Stephenson,1,1,1,1,2,1,1,1,0,0,0,5.412759446
1872,1872,1873,15706593,Ellis,2,1,0,2,10,0,2,1,1,0,0,0.0
1873,1873,1874,15766686,Nebechi,1,2,0,1,1,2,1,1,0,0,0,5.059975722
1874,1874,1875,15590268,Chu,0,1,1,1,5,1,1,1,1,1,0,0.849190426
1875,1875,1876,15763055,Onuchukwu,0,1,1,1,5,2,1,0,1,1,0,0.817594031
1876,1876,1877,15664754,Steele,1,2,1,1,9,2,4,0,1,0,1,18.85104914
1877,1877,1878,15643630,Quaife,2,1,1,2,9,1,2,1,0,2,1,0.340839986
1878,1878,1879,15641043,Scott,1,1,1,1,7,0,2,1,1,1,0,0.0
1879,1879,1880,15768095,Yeh,0,0,1,1,9,0,1,0,1,1,0,0.0
1880,1880,1881,15811314,Y?,1,2,0,1,9,2,2,1,0,1,0,1.029528359
1881,1881,1882,15669922,Conti,0,1,0,1,2,0,2,1,1,0,0,0.0
1882,1882,1883,15707114,Holder,2,0,1,1,2,0,2,0,1,0,0,0.0
1883,1883,1884,15670602,Burgess,2,2,1,1,7,2,1,0,1,2,0,0.669480395
1884,1884,1885,15713479,Ozuluonye,1,0,1,1,6,0,2,1,0,0,0,0.0
1885,1885,1886,15663830,De Luca,0,1,1,1,6,0,2,1,1,0,0,0.0
1886,1886,1887,15566958,Li Fonti,1,1,1,1,7,2,1,1,1,0,0,4.068597203
1887,1887,1888,15680918,Freeman,1,1,1,1,8,2,1,1,0,1,0,0.841402716
1888,1888,1889,15663921,Pisani,0,0,1,2,7,0,2,1,1,2,0,0.0
1889,1889,1890,15716324,Ignatieff,1,0,0,1,9,2,1,1,1,1,0,1.247731059
1890,1890,1891,15796969,Lahti,2,0,1,1,4,0,2,1,1,1,0,0.0
1891,1891,1892,15574783,Perkins,1,0,0,1,1,0,2,1,1,2,0,0.0
1892,1892,1893,15773487,Conway,1,2,0,1,8,1,1,0,0,2,0,0.391787788
1893,1893,1894,15802486,Hayes,0,0,1,1,3,0,2,1,1,1,0,0.0
1894,1894,1895,15783398,Rizzo,0,1,0,2,7,2,1,1,0,1,0,1.034894258
1895,1895,1896,15649418,Krylov,2,0,0,1,7,2,2,1,1,1,0,1.538364118
1896,1896,1897,15604588,Li Fonti,2,1,0,1,3,0,2,0,1,2,0,0.0
1897,1897,1898,15735428,Talbot,1,1,0,1,0,0,2,0,0,1,0,0.0
1898,1898,1899,15629078,Matthias,2,2,0,2,5,2,1,1,1,2,1,0.66024695
1899,1899,1900,15806880,Boyle,1,1,0,1,6,0,1,1,1,1,0,0.0
1900,1900,1901,15754999,Ch'eng,0,0,0,1,8,0,1,1,1,1,0,0.0
1901,1901,1902,15781034,Mason,2,1,1,2,5,0,2,0,1,1,0,0.0
1902,1902,1903,15622017,Bruno,2,1,0,1,10,0,1,1,1,1,0,0.0
1903,1903,1904,15705885,Smeaton,2,1,1,1,2,0,2,1,1,0,0,0.0
1904,1904,1905,15677382,Miller,1,1,0,2,1,2,1,1,1,2,0,0.589953133
1905,1905,1906,15566843,Gotch,0,2,1,0,9,2,1,1,1,1,0,1.135062187
1906,1906,1907,15608387,Fu,2,0,0,1,4,0,2,1,0,1,0,0.0
1907,1907,1908,15810786,O'Toole,1,0,0,2,3,0,2,1,1,0,0,0.0
1908,1908,1909,15626983,Ledford,1,1,0,2,6,0,2,1,1,0,0,0.0
1909,1909,1910,15773605,Iadanza,1,1,0,1,3,0,2,1,0,0,0,0.0
1910,1910,1911,15811261,Alaniz,1,1,1,2,0,1,1,1,1,1,0,0.580199011
1911,1911,1912,15590606,Saunders,1,0,1,2,9,0,2,1,0,0,0,0.0
1912,1912,1913,15576644,Lin,1,2,0,1,4,1,1,1,0,1,1,0.646329344
1913,1913,1914,15750264,Pinto,2,2,1,1,6,2,2,1,1,1,0,1.669450438
1914,1914,1915,15741554,Streeter,2,1,1,1,2,2,1,1,1,2,0,0.651179352
1915,1915,1916,15769051,Shaw,0,1,1,1,7,0,1,0,1,2,0,0.0
1916,1916,1917,15812198,Chen,0,2,1,2,1,2,1,0,0,0,1,3.029069921
1917,1917,1918,15699772,Barclay,0,2,0,1,3,2,2,1,0,1,1,1.77352417
1918,1918,1919,15744105,Kodilinyechukwu,2,0,0,1,3,2,2,0,1,0,0,2.143292633
1919,1919,1920,15739858,Otitodilichukwu,1,0,1,2,7,0,1,1,1,1,1,0.0
1920,1920,1921,15723720,McKenzie,1,0,0,1,7,0,2,0,1,0,0,0.0
1921,1921,1922,15638355,Woods,1,0,0,1,5,2,1,0,0,2,1,0.808367759
1922,1922,1923,15805637,Hsing,1,0,1,1,9,2,3,1,0,1,1,0.811209693
1923,1923,1924,15629575,Wheare,1,0,1,1,2,2,1,1,0,2,1,0.826567146
1924,1924,1925,15586243,Yobachi,1,0,1,2,8,2,1,1,1,1,0,1.331847559
1925,1925,1926,15757931,Fang,2,0,1,1,3,0,2,1,0,2,0,0.0
1926,1926,1927,15716023,Pearson,1,0,1,1,1,0,2,0,1,2,0,0.0
1927,1927,1928,15647782,Brown,2,2,1,1,8,2,2,1,0,2,0,0.863201915
1928,1928,1929,15716609,L?,0,2,1,2,3,2,1,0,0,0,1,2.690194674
1929,1929,1930,15623791,Padovesi,1,1,0,1,3,2,1,1,0,1,0,0.773383659
1930,1930,1931,15627262,Soto,0,2,1,1,6,1,2,1,0,1,0,0.7655015
1931,1931,1932,15652693,Greco,0,0,0,1,4,2,1,0,0,2,1,0.861791515
1932,1932,1933,15586993,Giordano,1,1,0,2,5,0,2,1,1,0,0,0.0
1933,1933,1934,15815560,Bogle,1,2,1,2,7,2,1,1,1,0,0,2.276302307
1934,1934,1935,15584930,Grimmett,2,2,1,1,5,2,2,1,0,0,0,41.18772674
1935,1935,1936,15799031,Ayers,0,0,1,1,3,0,2,1,0,0,0,0.0
1936,1936,1937,15810457,Miller,2,2,0,1,9,2,2,1,0,2,0,0.880818378
1937,1937,1938,15697879,Webb,1,0,1,1,3,2,2,1,0,0,0,3.424845472
1938,1938,1939,15594902,Lombardi,0,0,1,1,3,1,1,0,1,2,0,0.56041428
1939,1939,1940,15799710,Wei,2,0,1,1,7,2,1,0,1,1,0,1.297669423
1940,1940,1941,15659651,Ross,0,2,0,1,7,2,1,1,0,1,1,0.987720079
1941,1941,1942,15645956,Jideofor,0,1,1,2,3,1,1,1,0,1,0,1.275735053
1942,1942,1943,15651713,King,1,0,1,2,6,2,1,1,0,2,0,0.806598839
1943,1943,1944,15737265,Nwokeocha,2,2,1,1,6,2,1,0,0,2,0,0.944041138
1944,1944,1945,15687310,Humphries,2,1,1,1,9,0,2,1,0,1,0,0.0
1945,1945,1946,15607347,Olisaemeka,2,0,1,1,5,2,1,0,0,1,1,1.066958991
1946,1946,1947,15698321,Yobanna,1,2,1,1,3,1,2,1,1,1,0,0.646283144
1947,1947,1948,15657812,Ch'iu,1,0,1,2,1,0,2,1,1,2,0,0.0
1948,1948,1949,15569187,Fleming,1,1,1,1,9,0,2,0,0,1,0,0.0
1949,1949,1950,15681562,Trevisan,0,0,0,2,2,2,2,1,1,1,0,0.809187755
1950,1950,1951,15615456,Aleksandrova,1,0,0,1,10,2,1,1,0,1,1,1.51395285
1951,1951,1952,15589793,Onwuamaeze,1,0,1,2,8,2,1,1,0,2,1,0.756306474
1952,1952,1953,15781884,Knox,1,2,1,1,9,1,2,0,1,0,0,21.17590124
1953,1953,1954,15675190,Chia,1,0,1,1,10,0,2,0,1,1,0,0.0
1954,1954,1955,15600734,Townsend,1,1,1,2,5,2,2,1,1,2,0,1.011745368
1955,1955,1956,15779176,Dike,0,2,0,2,3,2,3,0,1,1,1,0.801382383
1956,1956,1957,15605286,Moyes,0,0,1,2,4,2,2,1,1,1,1,0.92724783
1957,1957,1958,15674922,Beavers,1,0,1,2,6,2,1,1,1,2,1,1.024629222
1958,1958,1959,15737506,Tretiakova,1,0,1,2,6,0,1,0,0,2,0,0.0
1959,1959,1960,15780514,Fuller,1,0,1,1,8,2,1,1,0,1,0,2.517534705
1960,1960,1961,15623647,Dellucci,1,1,0,1,1,2,1,1,0,1,0,1.575508906
1961,1961,1962,15668472,Ritchie,1,1,0,1,5,2,2,0,0,1,0,2.225667782
1962,1962,1963,15692416,Aikenhead,0,1,0,2,8,2,3,1,0,1,1,1.011152859
1963,1963,1964,15771139,Douglas,0,2,1,1,8,2,2,1,0,1,0,2.211840535
1964,1964,1965,15738318,Kung,2,0,0,1,5,2,1,1,0,1,1,0.991121871
1965,1965,1966,15772243,MacDonald,1,0,0,1,9,0,1,0,0,1,1,0.0
1966,1966,1967,15638463,Okwudilichukwu,1,2,0,2,8,2,1,1,1,2,0,0.852663871
1967,1967,1968,15598088,Ni,0,1,1,1,5,0,2,1,1,2,0,0.0
1968,1968,1969,15693468,Simmons,0,1,0,1,9,2,1,0,0,0,0,11.29811003
1969,1969,1970,15671930,H?,1,0,0,1,5,0,2,1,1,1,0,0.0
1970,1970,1971,15762268,Hancock,1,0,0,2,10,2,1,1,0,0,0,2.772859846
1971,1971,1972,15780954,Cran,0,1,1,1,4,1,2,1,0,0,0,2.184082435
1972,1972,1973,15700174,McKay,2,1,0,1,0,1,1,0,0,1,0,1.442278584
1973,1973,1974,15635728,P'an,1,0,1,2,4,0,2,0,0,2,0,0.0
1974,1974,1975,15679283,Parkhill,1,0,0,1,4,2,2,1,0,2,0,0.72832264
1975,1975,1976,15591386,Golubova,1,0,0,1,5,0,2,1,0,1,0,0.0
1976,1976,1977,15694192,Nwankwo,1,1,0,1,6,0,2,0,0,2,0,0.0
1977,1977,1978,15585901,Johnson,1,1,1,1,1,0,3,0,0,2,1,0.0
1978,1978,1979,15792329,Mao,0,2,1,1,5,2,2,1,0,2,0,0.622482893
1979,1979,1980,15635597,Echezonachukwu,1,0,1,1,8,0,2,1,1,2,0,0.0
1980,1980,1981,15775880,McElyea,0,0,0,1,9,0,2,1,1,0,0,0.0
1981,1981,1982,15630913,Rosas,0,1,0,2,1,2,1,0,1,1,0,0.784324917
1982,1982,1983,15756680,Phillips,1,0,1,1,6,2,1,1,0,1,0,1.127181219
1983,1983,1984,15587913,Palerma,2,1,0,1,4,0,2,1,0,1,0,0.0
1984,1984,1985,15737605,Morris,0,1,0,2,1,2,2,1,1,2,0,0.767842772
1985,1985,1986,15627876,Pavlova,2,1,0,2,9,2,1,1,0,1,1,1.846013533
1986,1986,1987,15772601,Lu,2,2,0,2,2,1,2,0,0,2,0,0.409157049
1987,1987,1988,15758606,Yamamoto,2,0,1,2,4,0,1,0,1,1,1,0.0
1988,1988,1989,15657107,Angelo,0,1,0,2,8,2,1,1,0,2,1,0.65077909
1989,1989,1990,15622454,Zaitsev,1,1,1,1,0,1,1,1,1,1,0,1.65574646
1990,1990,1991,15775803,Cawker,2,1,1,2,1,0,2,0,1,2,0,0.0
1991,1991,1992,15570859,Froggatt,1,2,1,1,2,2,2,1,1,1,0,3.157788286
1992,1992,1993,15748381,Gorbunov,1,0,0,1,6,2,2,1,1,1,0,2.404246695
1993,1993,1994,15787189,Tai,2,2,1,2,8,2,3,0,0,2,1,0.877187445
1994,1994,1995,15666055,Rowe,1,0,0,2,7,0,1,1,0,1,1,0.0
1995,1995,1996,15617648,Mikkelsen,1,0,0,2,5,1,2,1,1,1,0,0.897779362
1996,1996,1997,15755678,Kovalyov,0,0,1,2,2,0,2,0,0,0,1,0.0
1997,1997,1998,15624781,Mbanefo,1,0,0,1,1,2,2,1,1,2,0,0.842364068
1998,1998,1999,15779497,Ts'ai,1,0,1,2,5,2,1,1,1,0,0,6.560675141
1999,1999,2000,15567399,Enderby,1,2,1,2,3,2,1,1,1,2,0,0.908714194
2000,2000,2001,15613656,Lombardi,2,0,1,2,1,1,1,1,1,1,0,0.763391465
2001,2001,2002,15734311,Hamilton,1,0,0,1,3,0,2,1,1,1,0,0.0
2002,2002,2003,15657214,Hsia,1,0,1,2,2,0,2,0,1,1,0,0.0
2003,2003,2004,15799350,Mao,1,0,1,2,0,2,1,0,1,1,0,1.00534307
2004,2004,2005,15729970,Ugochukwu,1,2,1,1,8,2,1,0,1,1,0,1.600977848
2005,2005,2006,15725835,West,2,2,0,1,3,2,2,0,1,1,1,2.367517252
2006,2006,2007,15745543,Hughes,1,0,1,1,7,0,2,1,0,0,0,0.0
2007,2007,2008,15727384,Chukwuemeka,1,2,0,2,10,2,1,0,1,0,1,14.54922338
2008,2008,2009,15666916,Lira,1,0,1,2,6,2,2,1,0,2,0,0.531834664
2009,2009,2010,15732917,Li,2,2,1,2,5,2,1,1,0,1,1,1.132871279
2010,2010,2011,15612050,Castiglione,0,1,0,2,8,2,1,1,1,2,0,1.113754489
2011,2011,2012,15726267,Paterson,0,0,1,1,9,2,2,0,1,1,0,1.868107627
2012,2012,2013,15780124,Blair,2,0,1,2,9,2,1,0,1,1,0,1.777590901
2013,2013,2014,15742238,Dellucci,1,2,1,1,4,2,2,1,0,1,0,1.169913061
2014,2014,2015,15679024,Udinesi,0,0,1,1,3,2,1,1,0,1,0,1.504757744
2015,2015,2016,15715297,Yuan,2,2,0,1,2,1,1,1,1,1,0,1.426819975
2016,2016,2017,15633612,Yuryeva,1,0,1,1,4,2,1,1,1,1,0,1.482310469
2017,2017,2018,15602929,Wilson,2,1,0,1,4,0,1,0,0,0,0,0.0
2018,2018,2019,15696703,Dean,1,2,1,1,3,2,2,1,0,1,0,1.126369657
2019,2019,2020,15756668,Ross,1,0,1,1,3,2,1,1,1,1,0,0.890471793
2020,2020,2021,15565779,Kent,1,2,0,1,6,1,1,1,0,2,0,0.307074172
2021,2021,2022,15795519,Vasiliev,1,2,0,0,3,2,1,0,0,2,0,0.652454948
2022,2022,2023,15761477,Golibe,0,2,1,1,4,2,2,1,0,1,0,1.630166521
2023,2023,2024,15731890,Chukwukere,1,0,1,2,1,2,1,0,1,2,0,0.717363465
2024,2024,2025,15633043,Fedorova,0,1,0,1,6,0,1,0,0,0,1,0.0
2025,2025,2026,15752953,Chien,1,0,1,2,9,0,2,0,0,0,0,0.0
2026,2026,2027,15603088,Rossi,0,1,0,1,9,0,2,0,1,0,0,0.0
2027,2027,2028,15606613,Samson,1,0,0,2,7,0,1,1,0,1,1,0.0
2028,2028,2029,15635939,Fenton,0,0,0,1,9,0,2,1,0,1,0,0.0
2029,2029,2030,15666043,Mackey,0,0,1,1,4,2,2,1,1,2,0,0.940970043
2030,2030,2031,15746190,Payton,1,1,0,1,2,0,2,0,1,1,0,0.0
2031,2031,2032,15591357,Cowger,2,0,1,2,3,2,1,1,1,1,0,1.068812499
2032,2032,2033,15658716,Banks,1,2,0,1,5,1,3,1,0,2,1,0.517507406
2033,2033,2034,15679909,Pugliesi,1,1,1,2,8,0,2,1,0,1,0,0.0
2034,2034,2035,15634262,Fantin,1,2,1,1,4,2,2,1,1,0,0,6.894315792
2035,2035,2036,15799825,Bentley,0,0,0,2,8,0,2,1,1,0,0,0.0
2036,2036,2037,15756875,Freeman,2,1,1,1,6,2,1,0,1,0,0,3.498097102
2037,2037,2038,15678146,Wong,1,1,0,1,7,2,1,0,0,1,1,1.634107107
2038,2038,2039,15710743,Onwuamaeze,1,0,1,2,0,0,1,1,1,1,1,0.0
2039,2039,2040,15595831,Shen,0,2,0,2,6,2,1,1,1,2,0,0.885008153
2040,2040,2041,15626684,Huang,0,0,0,1,5,2,1,0,1,2,0,1.052338228
2041,2041,2042,15709846,Yeh,2,0,0,1,1,1,1,1,0,1,0,1.124057821
2042,2042,2043,15635459,Shih,1,2,0,1,3,2,2,1,0,0,0,28.87751687
2043,2043,2044,15642544,Henderson,2,0,1,1,5,0,2,0,1,0,0,0.0
2044,2044,2045,15566494,Fang,0,0,1,2,2,0,2,1,0,1,0,0.0
2045,2045,2046,15655238,Dellucci,1,0,0,1,9,0,2,0,0,0,0,0.0
2046,2046,2047,15733429,Chou,0,2,1,1,8,2,2,1,1,0,0,349.5219873
2047,2047,2048,15814536,Conti,0,0,1,1,2,2,2,0,0,0,0,2.372670766
2048,2048,2049,15771702,Roberts,0,0,0,1,5,2,2,1,0,1,0,1.299554993
2049,2049,2050,15723008,Lo Duca,2,0,0,2,1,2,2,1,1,0,1,2.887266492
2050,2050,2051,15797160,Glover,0,0,0,2,8,0,1,1,1,2,1,0.0
2051,2051,2052,15792222,Johnstone,1,0,0,1,1,2,2,0,0,2,0,0.630990689
2052,2052,2053,15644765,Ashton,1,2,1,1,4,2,1,0,1,1,0,0.809853275
2053,2053,2054,15610686,Melton,2,0,1,2,8,2,1,0,0,2,1,0.922465361
2054,2054,2055,15730868,Marshall,2,0,1,2,5,0,2,1,1,0,0,0.0
2055,2055,2056,15705991,Kenenna,0,2,1,1,9,2,1,0,0,0,0,9.505996926
2056,2056,2057,15577078,Zakharov,0,1,1,1,6,0,1,1,1,2,1,0.0
2057,2057,2058,15679550,Chukwualuka,2,0,1,1,9,0,2,1,0,2,0,0.0
2058,2058,2059,15787655,Chu,1,0,1,2,3,0,2,1,0,2,0,0.0
2059,2059,2060,15668081,Capon,0,1,0,2,4,0,2,1,1,1,0,0.0
2060,2060,2061,15747980,Cattaneo,2,1,1,1,6,2,2,1,0,2,0,0.736880869
2061,2061,2062,15710295,Patrick,0,2,0,1,6,2,2,1,0,2,0,0.67942702
2062,2062,2063,15724443,Taylor,1,2,0,1,3,2,1,0,1,1,0,1.474023376
2063,2063,2064,15571305,Stephenson,1,2,0,1,1,2,1,1,0,2,1,0.57298558
2064,2064,2065,15569503,Yeh,2,0,1,2,6,0,2,1,1,2,0,0.0
2065,2065,2066,15581840,DeRose,1,0,1,1,8,0,2,1,0,1,0,0.0
2066,2066,2067,15772262,Vavilov,0,2,1,1,9,2,1,1,1,1,0,0.867256534
2067,2067,2068,15767794,Browne,2,0,1,1,9,2,1,1,1,1,0,2.04740891
2068,2068,2069,15629338,Collingridge de Tourcey,1,1,0,1,2,0,1,1,0,1,1,0.352809755
2069,2069,2070,15790379,Rowe,1,2,1,1,8,2,1,1,1,1,0,0.90767311
2070,2070,2071,15750684,Jibunoh,2,0,0,2,4,0,1,1,0,0,1,0.0
2071,2071,2072,15697214,Korovin,1,1,0,1,5,0,2,1,1,2,0,0.0
2072,2072,2073,15711015,Hammonds,2,0,1,1,4,0,2,1,1,2,0,0.0
2073,2073,2074,15573309,Ward,1,1,0,2,2,0,2,1,1,1,0,0.0
2074,2074,2075,15805303,Olisanugo,1,2,1,2,1,2,1,1,0,2,1,0.743831307
2075,2075,2076,15741385,Gallop,1,2,1,2,9,2,1,1,1,2,0,0.573946165
2076,2076,2077,15780254,Gartrell,1,0,1,1,6,0,1,0,0,2,1,0.0
2077,2077,2078,15744843,K'ung,0,1,0,1,6,2,1,0,0,2,0,0.736969826
2078,2078,2079,15815626,Oluchi,1,0,1,2,2,1,2,1,1,1,1,0.608270926
2079,2079,2080,15784736,Jamieson,0,0,1,2,6,2,1,1,0,0,0,2.920263742
2080,2080,2081,15813412,Barlow,2,0,0,2,3,0,1,1,0,1,1,0.66835635
2081,2081,2082,15809143,White,0,2,1,1,9,2,1,1,1,1,0,1.063056972
2082,2082,2083,15617617,Stewart,2,1,1,1,7,0,2,1,1,2,0,0.0
2083,2083,2084,15779738,Buccho,0,0,1,1,1,0,1,1,1,2,0,0.0
2084,2084,2085,15668669,Benson,0,0,0,1,5,2,1,1,0,1,1,0.825069748
2085,2085,2086,15687477,Thompson,1,2,1,1,5,2,1,1,0,0,0,11.22575529
2086,2086,2087,15578908,Todd,2,1,0,1,0,0,2,1,1,1,0,0.0
2087,2087,2088,15687658,Burgin,1,0,0,2,7,1,2,1,0,0,1,4.516128834
2088,2088,2089,15615020,Nnaife,1,2,0,2,9,2,2,0,1,1,0,1.845077854
2089,2089,2090,15608886,Okwudiliolisa,1,0,0,1,1,0,2,0,0,1,0,0.0
2090,2090,2091,15602551,Johnson,1,1,1,1,9,0,2,1,0,1,0,0.0
2091,2091,2092,15672945,Parkes,1,0,0,1,5,2,1,1,0,1,0,1.682126427
2092,2092,2093,15757408,Lo,1,1,1,1,3,2,3,0,1,1,1,3.095443655
2093,2093,2094,15806132,Martin,0,0,1,2,4,2,1,1,1,1,0,1.979760827
2094,2094,2095,15813022,Kapustina,0,1,1,2,1,0,2,0,0,1,0,0.0
2095,2095,2096,15673578,Page,1,2,0,1,7,2,2,1,0,0,0,12.70955945
2096,2096,2097,15757916,Amaechi,1,0,0,1,9,0,2,1,1,1,0,0.0
2097,2097,2098,15689168,Munro,0,1,1,1,1,2,2,0,1,1,0,1.699088984
